,Municipality,Province,Crop_Year,Season,Crop,Area,Production
36052,West Bengal,DINAJPUR DAKSHIN,2004,Whole Year,Coconut,168.0,2721.8
36053,West Bengal,DINAJPUR DAKSHIN,2004,Winter,Rice,167135.0,414757.0
36054,West Bengal,DINAJPUR DAKSHIN,2005,Autumn,Rice,10972.0,19693.0
36055,West Bengal,DINAJPUR DAKSHIN,2005,Kharif,Jute,16331.0,185583.0
36056,West Bengal,DINAJPUR DAKSHIN,2005,Kharif,Maize,108.0,223.0
36057,West Bengal,DINAJPUR DAKSHIN,2005,Summer,Rice,41368.0,113361.0
36058,West Bengal,DINAJPUR DAKSHIN,2005,Whole Year,Coconut,186.0,3005.0
36059,West Bengal,DINAJPUR DAKSHIN,2005,Winter,Rice,159343.0,386280.0
36060,West Bengal,DINAJPUR DAKSHIN,2006,Autumn,Rice,10404.0,18185.0
36061,West Bengal,DINAJPUR DAKSHIN,2006,Kharif,Jute,17616.0,204598.0
36062,West Bengal,DINAJPUR DAKSHIN,2006,Kharif,Maize,1533.0,4095.0
36063,West Bengal,DINAJPUR DAKSHIN,2006,Summer,Rice,42300.0,133787.0
36064,West Bengal,DINAJPUR DAKSHIN,2006,Whole Year,Coconut,192.0,240000.0
36065,West Bengal,DINAJPUR DAKSHIN,2006,Winter,Rice,132407.0,294431.0
36066,West Bengal,DINAJPUR DAKSHIN,2007,Autumn,Rice,7296.0,14641.0
36067,West Bengal,DINAJPUR DAKSHIN,2007,Kharif,Jute,19727.0,250864.0
36068,West Bengal,DINAJPUR DAKSHIN,2007,Summer,Maize,460.0,1455.0
36069,West Bengal,DINAJPUR DAKSHIN,2007,Summer,Rice,42674.0,122512.0
36070,West Bengal,DINAJPUR DAKSHIN,2007,Whole Year,Coconut,197.0,2413800.0
36071,West Bengal,DINAJPUR DAKSHIN,2007,Winter,Rice,147939.0,354857.0
36072,West Bengal,DINAJPUR DAKSHIN,2008,Autumn,Rice,7328.0,15288.0
36073,West Bengal,DINAJPUR DAKSHIN,2008,Kharif,Jute,19587.0,250891.0
36074,West Bengal,DINAJPUR DAKSHIN,2008,Summer,Maize,359.0,1078.0
36075,West Bengal,DINAJPUR DAKSHIN,2008,Summer,Rice,43306.0,137644.0
36076,West Bengal,DINAJPUR DAKSHIN,2008,Whole Year,Coconut,197.0,2313.0
36077,West Bengal,DINAJPUR DAKSHIN,2008,Winter,Rice,154650.0,348657.0
36078,West Bengal,DINAJPUR DAKSHIN,2009,Autumn,Rice,5170.0,8705.0
36079,West Bengal,DINAJPUR DAKSHIN,2009,Kharif,Jute,18005.0,234179.0
36080,West Bengal,DINAJPUR DAKSHIN,2009,Summer,Maize,493.0,2274.0
36081,West Bengal,DINAJPUR DAKSHIN,2009,Summer,Rice,35276.0,94451.0
36082,West Bengal,DINAJPUR DAKSHIN,2009,Winter,Rice,149940.0,360599.0
36083,West Bengal,DINAJPUR DAKSHIN,2010,Autumn,Rice,3571.0,7729.0
36084,West Bengal,DINAJPUR DAKSHIN,2010,Kharif,Jute,18133.0,247133.0
36085,West Bengal,DINAJPUR DAKSHIN,2010,Summer,Maize,437.0,1602.0
36086,West Bengal,DINAJPUR DAKSHIN,2010,Summer,Rice,34597.0,105254.0
36087,West Bengal,DINAJPUR DAKSHIN,2010,Winter,Rice,151578.0,447713.0
36088,West Bengal,DINAJPUR DAKSHIN,2011,Autumn,Rice,2110.0,4457.0
36089,West Bengal,DINAJPUR DAKSHIN,2011,Kharif,Jute,21096.0,293995.0
36090,West Bengal,DINAJPUR DAKSHIN,2011,Summer,Maize,430.0,1651.0
36091,West Bengal,DINAJPUR DAKSHIN,2011,Summer,Rice,30807.0,90832.0
36092,West Bengal,DINAJPUR DAKSHIN,2011,Winter,Rice,149572.0,374181.0
36093,West Bengal,DINAJPUR DAKSHIN,2012,Autumn,Maize,172.0,419.0
36094,West Bengal,DINAJPUR DAKSHIN,2012,Autumn,Rice,936.0,1667.0
36095,West Bengal,DINAJPUR DAKSHIN,2012,Kharif,Jute,18268.0,272815.0
36096,West Bengal,DINAJPUR DAKSHIN,2012,Summer,Maize,453.0,1842.0
36097,West Bengal,DINAJPUR DAKSHIN,2012,Summer,Rice,21908.0,68722.0
36098,West Bengal,DINAJPUR DAKSHIN,2012,Winter,Rice,158532.0,440334.0
36099,West Bengal,DINAJPUR DAKSHIN,2013,Autumn,Rice,891.0,1646.0
36100,West Bengal,DINAJPUR DAKSHIN,2013,Kharif,Jute,19679.0,299959.0
36101,West Bengal,DINAJPUR DAKSHIN,2013,Summer,Maize,2182.0,10807.0
36102,West Bengal,DINAJPUR DAKSHIN,2013,Summer,Rice,21560.0,70157.0
36103,West Bengal,DINAJPUR DAKSHIN,2013,Winter,Rice,157471.0,442904.0
36104,West Bengal,DINAJPUR DAKSHIN,2014,Autumn,Rice,884.0,1726.0
36105,West Bengal,DINAJPUR DAKSHIN,2014,Kharif,Jute,19926.0,280075.0
36106,West Bengal,DINAJPUR DAKSHIN,2014,Summer,Maize,1858.0,7451.0
36107,West Bengal,DINAJPUR DAKSHIN,2014,Summer,Rice,16722.0,56152.0
36108,West Bengal,DINAJPUR DAKSHIN,2014,Winter,Rice,163582.0,462884.0
36109,West Bengal,DINAJPUR UTTAR,1997,Autumn,Rice,14091.0,25530.0
36110,West Bengal,DINAJPUR UTTAR,1997,Kharif,Jute,13644.0,135300.0
36111,West Bengal,DINAJPUR UTTAR,1997,Summer,Rice,64451.0,171040.0
36112,West Bengal,DINAJPUR UTTAR,1997,Whole Year,Coconut,282.0,5915.0
36113,West Bengal,DINAJPUR UTTAR,1997,Winter,Rice,183150.0,313230.0
36114,West Bengal,DINAJPUR UTTAR,1998,Autumn,Rice,8155.0,3750.0
36115,West Bengal,DINAJPUR UTTAR,1998,Kharif,Jute,61186.0,462350.0
36116,West Bengal,DINAJPUR UTTAR,1998,Kharif,Maize,30.0,110.0
36117,West Bengal,DINAJPUR UTTAR,1998,Summer,Rice,86623.0,338462.0
36118,West Bengal,DINAJPUR UTTAR,1998,Whole Year,Coconut,283.0,3926.9
36119,West Bengal,DINAJPUR UTTAR,1998,Winter,Rice,174837.0,237580.0
36120,West Bengal,DINAJPUR UTTAR,1999,Autumn,Rice,1004.0,910.0
36121,West Bengal,DINAJPUR UTTAR,1999,Kharif,Jute,57681.0,508410.0
36122,West Bengal,DINAJPUR UTTAR,1999,Kharif,Maize,12.0,20.0
36123,West Bengal,DINAJPUR UTTAR,1999,Summer,Rice,93249.0,273480.0
36124,West Bengal,DINAJPUR UTTAR,1999,Whole Year,Coconut,318.0,5065.1
36125,West Bengal,DINAJPUR UTTAR,1999,Winter,Rice,190171.0,293100.0
36126,West Bengal,DINAJPUR UTTAR,2000,Autumn,Rice,844.0,610.0
36127,West Bengal,DINAJPUR UTTAR,2000,Kharif,Jute,59005.0,457490.0
36128,West Bengal,DINAJPUR UTTAR,2000,Kharif,Maize,44.0,140.0
36129,West Bengal,DINAJPUR UTTAR,2000,Summer,Rice,92386.0,290487.0
36130,West Bengal,DINAJPUR UTTAR,2000,Whole Year,Coconut,323.0,5116.3
36131,West Bengal,DINAJPUR UTTAR,2000,Winter,Rice,189979.0,337510.0
36132,West Bengal,DINAJPUR UTTAR,2001,Autumn,Rice,257.0,280.0
36133,West Bengal,DINAJPUR UTTAR,2001,Kharif,Jute,63088.0,611114.0
36134,West Bengal,DINAJPUR UTTAR,2001,Kharif,Maize,559.0,1805.0
36135,West Bengal,DINAJPUR UTTAR,2001,Summer,Rice,93666.0,266545.0
36136,West Bengal,DINAJPUR UTTAR,2001,Whole Year,Coconut,330.0,3762.0
36137,West Bengal,DINAJPUR UTTAR,2001,Winter,Rice,185658.0,287622.0
36138,West Bengal,DINAJPUR UTTAR,2002,Autumn,Rice,843.0,1249.0
36139,West Bengal,DINAJPUR UTTAR,2002,Kharif,Jute,62490.0,584278.0
36140,West Bengal,DINAJPUR UTTAR,2002,Kharif,Maize,181.0,426.0
36141,West Bengal,DINAJPUR UTTAR,2002,Summer,Rice,95655.0,265260.0
36142,West Bengal,DINAJPUR UTTAR,2002,Whole Year,Coconut,195.0,1747.2
36143,West Bengal,DINAJPUR UTTAR,2002,Winter,Rice,187523.0,320636.0
36144,West Bengal,DINAJPUR UTTAR,2003,Autumn,Rice,679.0,1093.0
36145,West Bengal,DINAJPUR UTTAR,2003,Kharif,Jute,64881.0,666471.0
36146,West Bengal,DINAJPUR UTTAR,2003,Kharif,Maize,4935.0,21269.0
36147,West Bengal,DINAJPUR UTTAR,2003,Summer,Rice,98592.0,274178.0
36148,West Bengal,DINAJPUR UTTAR,2003,Whole Year,Coconut,199.0,1687.5
36149,West Bengal,DINAJPUR UTTAR,2003,Winter,Rice,196347.0,424675.0
36150,West Bengal,DINAJPUR UTTAR,2004,Autumn,Rice,2343.0,3173.0
36151,West Bengal,DINAJPUR UTTAR,2004,Kharif,Jute,63504.0,632717.0
36152,West Bengal,DINAJPUR UTTAR,2004,Kharif,Maize,8283.0,46556.0
36153,West Bengal,DINAJPUR UTTAR,2004,Summer,Rice,88494.0,263873.0
36154,West Bengal,DINAJPUR UTTAR,2004,Whole Year,Coconut,202.0,1378.6
36155,West Bengal,DINAJPUR UTTAR,2004,Winter,Rice,178332.0,383281.0
36156,West Bengal,DINAJPUR UTTAR,2005,Autumn,Rice,1553.0,2472.0
36157,West Bengal,DINAJPUR UTTAR,2005,Kharif,Jute,53861.0,644914.0
36158,West Bengal,DINAJPUR UTTAR,2005,Kharif,Maize,9890.0,51762.0
36159,West Bengal,DINAJPUR UTTAR,2005,Summer,Rice,89269.0,252123.0
36160,West Bengal,DINAJPUR UTTAR,2005,Whole Year,Coconut,208.0,1150.0
36161,West Bengal,DINAJPUR UTTAR,2005,Winter,Rice,189290.0,437762.0
36162,West Bengal,DINAJPUR UTTAR,2006,Autumn,Rice,2529.0,3347.0
36163,West Bengal,DINAJPUR UTTAR,2006,Kharif,Jute,53219.0,650019.0
36164,West Bengal,DINAJPUR UTTAR,2006,Kharif,Maize,11996.0,60196.0
36165,West Bengal,DINAJPUR UTTAR,2006,Summer,Rice,89231.0,263845.0
36166,West Bengal,DINAJPUR UTTAR,2006,Whole Year,Coconut,208.0,1102400.0
36167,West Bengal,DINAJPUR UTTAR,2006,Winter,Rice,164541.0,322537.0
36168,West Bengal,DINAJPUR UTTAR,2007,Autumn,Rice,2059.0,2999.0
36169,West Bengal,DINAJPUR UTTAR,2007,Kharif,Jute,50656.0,609564.0
36170,West Bengal,DINAJPUR UTTAR,2007,Kharif,Maize,2152.0,4970.0
36171,West Bengal,DINAJPUR UTTAR,2007,Rabi,Maize,6550.0,32750.0
36172,West Bengal,DINAJPUR UTTAR,2007,Summer,Maize,3501.0,22757.0
36173,West Bengal,DINAJPUR UTTAR,2007,Summer,Rice,93716.0,273224.0
36174,West Bengal,DINAJPUR UTTAR,2007,Whole Year,Coconut,236.0,2317500.0
36175,West Bengal,DINAJPUR UTTAR,2007,Winter,Rice,185328.0,407290.0
36176,West Bengal,DINAJPUR UTTAR,2008,Autumn,Maize,2567.0,7239.0
36177,West Bengal,DINAJPUR UTTAR,2008,Autumn,Rice,2097.0,3259.0
36178,West Bengal,DINAJPUR UTTAR,2008,Kharif,Jute,45710.0,566470.0
36179,West Bengal,DINAJPUR UTTAR,2008,Rabi,Maize,9003.0,51767.0
36180,West Bengal,DINAJPUR UTTAR,2008,Summer,Maize,15750.0,94894.0
36181,West Bengal,DINAJPUR UTTAR,2008,Summer,Rice,94213.0,252671.0
36182,West Bengal,DINAJPUR UTTAR,2008,Whole Year,Coconut,218.0,2135.0
36183,West Bengal,DINAJPUR UTTAR,2008,Winter,Rice,188201.0,404069.0
36184,West Bengal,DINAJPUR UTTAR,2009,Autumn,Maize,2729.0,6258.0
36185,West Bengal,DINAJPUR UTTAR,2009,Autumn,Rice,273.0,443.0
36186,West Bengal,DINAJPUR UTTAR,2009,Kharif,Jute,43705.0,546477.0
36187,West Bengal,DINAJPUR UTTAR,2009,Rabi,Maize,11876.0,78382.0
36188,West Bengal,DINAJPUR UTTAR,2009,Summer,Maize,17535.0,109155.0
36189,West Bengal,DINAJPUR UTTAR,2009,Summer,Rice,74396.0,182964.0
36190,West Bengal,DINAJPUR UTTAR,2009,Winter,Rice,181770.0,375550.0
36191,West Bengal,DINAJPUR UTTAR,2010,Autumn,Maize,2092.0,5644.0
36192,West Bengal,DINAJPUR UTTAR,2010,Autumn,Rice,328.0,614.0
36193,West Bengal,DINAJPUR UTTAR,2010,Kharif,Jute,43571.0,564310.0
36194,West Bengal,DINAJPUR UTTAR,2010,Rabi,Maize,7400.0,41477.0
36195,West Bengal,DINAJPUR UTTAR,2010,Summer,Maize,17665.0,110406.0
36196,West Bengal,DINAJPUR UTTAR,2010,Summer,Rice,71596.0,187583.0
36197,West Bengal,DINAJPUR UTTAR,2010,Winter,Rice,177585.0,467258.0
36198,West Bengal,DINAJPUR UTTAR,2011,Autumn,Maize,3898.0,8835.0
36199,West Bengal,DINAJPUR UTTAR,2011,Autumn,Rice,277.0,516.0
36200,West Bengal,DINAJPUR UTTAR,2011,Kharif,Jute,45019.0,604701.0
36201,West Bengal,DINAJPUR UTTAR,2011,Rabi,Maize,8920.0,54135.0
36202,West Bengal,DINAJPUR UTTAR,2011,Summer,Maize,17020.0,103907.0
36203,West Bengal,DINAJPUR UTTAR,2011,Summer,Rice,62032.0,188790.0
36204,West Bengal,DINAJPUR UTTAR,2011,Winter,Rice,173283.0,446570.0
36205,West Bengal,DINAJPUR UTTAR,2012,Autumn,Maize,8177.0,19910.0
36206,West Bengal,DINAJPUR UTTAR,2012,Autumn,Rice,239.0,426.0
36207,West Bengal,DINAJPUR UTTAR,2012,Kharif,Jute,44513.0,578141.0
36208,West Bengal,DINAJPUR UTTAR,2012,Rabi,Maize,14000.0,73500.0
36209,West Bengal,DINAJPUR UTTAR,2012,Summer,Maize,20890.0,131294.0
36210,West Bengal,DINAJPUR UTTAR,2012,Summer,Rice,49554.0,136650.0
36211,West Bengal,DINAJPUR UTTAR,2012,Winter,Rice,177035.0,436691.0
36212,West Bengal,DINAJPUR UTTAR,2013,Autumn,Maize,9527.0,26458.0
36213,West Bengal,DINAJPUR UTTAR,2013,Autumn,Rice,658.0,1278.0
36214,West Bengal,DINAJPUR UTTAR,2013,Kharif,Jute,43818.0,586501.0
36215,West Bengal,DINAJPUR UTTAR,2013,Rabi,Maize,20680.0,126458.0
36216,West Bengal,DINAJPUR UTTAR,2013,Summer,Maize,25900.0,155530.0
36217,West Bengal,DINAJPUR UTTAR,2013,Summer,Rice,50081.0,128804.0
36218,West Bengal,DINAJPUR UTTAR,2013,Winter,Rice,177121.0,424966.0
36219,West Bengal,DINAJPUR UTTAR,2014,Autumn,Maize,9061.0,23046.0
36220,West Bengal,DINAJPUR UTTAR,2014,Autumn,Rice,954.0,1991.0
36221,West Bengal,DINAJPUR UTTAR,2014,Kharif,Jute,50326.0,827175.0
36222,West Bengal,DINAJPUR UTTAR,2014,Rabi,Maize,24800.0,151280.0
36223,West Bengal,DINAJPUR UTTAR,2014,Summer,Maize,25900.0,158767.0
36224,West Bengal,DINAJPUR UTTAR,2014,Summer,Rice,37599.0,131609.0
36225,West Bengal,DINAJPUR UTTAR,2014,Winter,Rice,179862.0,466273.0
36226,West Bengal,HOOGHLY,1997,Autumn,Rice,9712.0,21660.0
36227,West Bengal,HOOGHLY,1997,Kharif,Jute,32319.0,588530.0
36228,West Bengal,HOOGHLY,1997,Summer,Rice,91805.0,245720.0
36229,West Bengal,HOOGHLY,1997,Whole Year,Coconut,1000.0,20000.0
36230,West Bengal,HOOGHLY,1997,Winter,Rice,190596.0,505730.0
36231,West Bengal,HOOGHLY,1998,Autumn,Rice,7456.0,16250.0
36232,West Bengal,HOOGHLY,1998,Kharif,Jute,34512.0,594720.0
36233,West Bengal,HOOGHLY,1998,Kharif,Maize,1.0,1.0
36234,West Bengal,HOOGHLY,1998,Summer,Rice,94864.0,292383.0
36235,West Bengal,HOOGHLY,1998,Whole Year,Coconut,1010.0,21018.1
36236,West Bengal,HOOGHLY,1998,Winter,Rice,188614.0,436520.0
36237,West Bengal,HOOGHLY,1999,Autumn,Rice,8627.0,17830.0
36238,West Bengal,HOOGHLY,1999,Kharif,Jute,31635.0,558750.0
36239,West Bengal,HOOGHLY,1999,Summer,Rice,112009.0,296620.0
36240,West Bengal,HOOGHLY,1999,Whole Year,Coconut,1150.0,23000.0
36241,West Bengal,HOOGHLY,1999,Winter,Rice,191201.0,452430.0
36242,West Bengal,HOOGHLY,2000,Autumn,Rice,9243.0,18350.0
36243,West Bengal,HOOGHLY,2000,Kharif,Jute,29900.0,531980.0
36244,West Bengal,HOOGHLY,2000,Kharif,Maize,2.0,4.0
36245,West Bengal,HOOGHLY,2000,Summer,Rice,88894.0,261063.0
36246,West Bengal,HOOGHLY,2000,Whole Year,Coconut,1200.0,24972.0
36247,West Bengal,HOOGHLY,2000,Winter,Rice,101162.0,224290.0
36248,West Bengal,HOOGHLY,2001,Autumn,Rice,6524.0,16209.0
36249,West Bengal,HOOGHLY,2001,Kharif,Jute,32728.0,623481.0
36250,West Bengal,HOOGHLY,2001,Summer,Rice,108202.0,294571.0
36251,West Bengal,HOOGHLY,2001,Whole Year,Coconut,1200.0,24972.0
36252,West Bengal,HOOGHLY,2001,Winter,Rice,196336.0,536903.0
36253,West Bengal,HOOGHLY,2002,Autumn,Rice,7702.0,18608.0
36254,West Bengal,HOOGHLY,2002,Kharif,Jute,34011.0,648244.0
36255,West Bengal,HOOGHLY,2002,Summer,Rice,98238.0,246208.0
36256,West Bengal,HOOGHLY,2002,Whole Year,Coconut,1210.0,25198.3
36257,West Bengal,HOOGHLY,2002,Winter,Rice,198791.0,514097.0
36258,West Bengal,HOOGHLY,2003,Autumn,Rice,5418.0,13430.0
36259,West Bengal,HOOGHLY,2003,Kharif,Jute,34736.0,650045.0
36260,West Bengal,HOOGHLY,2003,Kharif,Maize,13.0,22.0
36261,West Bengal,HOOGHLY,2003,Summer,Rice,94846.0,269968.0
36262,West Bengal,HOOGHLY,2003,Whole Year,Coconut,1150.0,21677.5
36263,West Bengal,HOOGHLY,2003,Winter,Rice,197954.0,509809.0
36264,West Bengal,HOOGHLY,2004,Autumn,Rice,6041.0,15544.0
36265,West Bengal,HOOGHLY,2004,Kharif,Jute,31364.0,633619.0
36266,West Bengal,HOOGHLY,2004,Kharif,Maize,18.0,43.0
36267,West Bengal,HOOGHLY,2004,Summer,Rice,103421.0,317238.0
36268,West Bengal,HOOGHLY,2004,Whole Year,Coconut,1100.0,16241.5
36269,West Bengal,HOOGHLY,2004,Winter,Rice,194577.0,524783.0
36270,West Bengal,HOOGHLY,2005,Autumn,Rice,9368.0,25275.0
36271,West Bengal,HOOGHLY,2005,Kharif,Jute,31005.0,603883.0
36272,West Bengal,HOOGHLY,2005,Kharif,Maize,21.0,50.0
36273,West Bengal,HOOGHLY,2005,Summer,Rice,107679.0,289463.0
36274,West Bengal,HOOGHLY,2005,Whole Year,Coconut,1175.0,17519.0
36275,West Bengal,HOOGHLY,2005,Winter,Rice,193277.0,535211.0
36276,West Bengal,HOOGHLY,2006,Autumn,Rice,7103.0,18090.0
36277,West Bengal,HOOGHLY,2006,Kharif,Jute,31614.0,585847.0
36278,West Bengal,HOOGHLY,2006,Kharif,Maize,257.0,670.0
36279,West Bengal,HOOGHLY,2006,Summer,Rice,96257.0,298814.0
36280,West Bengal,HOOGHLY,2006,Whole Year,Coconut,1189.0,17264300.0
36281,West Bengal,HOOGHLY,2006,Winter,Rice,195831.0,529916.0
36282,West Bengal,HOOGHLY,2007,Autumn,Rice,5856.0,14357.0
36283,West Bengal,HOOGHLY,2007,Kharif,Jute,28657.0,516911.0
36284,West Bengal,HOOGHLY,2007,Summer,Maize,257.0,670.0
36285,West Bengal,HOOGHLY,2007,Summer,Rice,106295.0,325885.0
36286,West Bengal,HOOGHLY,2007,Whole Year,Coconut,995.0,11940000.0
36287,West Bengal,HOOGHLY,2007,Winter,Rice,189637.0,504906.0
36288,West Bengal,HOOGHLY,2008,Autumn,Rice,6346.0,15523.0
36289,West Bengal,HOOGHLY,2008,Kharif,Jute,24570.0,444807.0
36290,West Bengal,HOOGHLY,2008,Summer,Maize,250.0,503.0
36291,West Bengal,HOOGHLY,2008,Summer,Rice,106430.0,304575.0
36292,West Bengal,HOOGHLY,2008,Whole Year,Coconut,997.0,11940.0
36293,West Bengal,HOOGHLY,2008,Winter,Rice,192915.0,556159.0
36294,West Bengal,HOOGHLY,2009,Autumn,Rice,6265.0,19288.0
36295,West Bengal,HOOGHLY,2009,Kharif,Jute,29040.0,510424.0
36296,West Bengal,HOOGHLY,2009,Summer,Maize,255.0,614.0
36297,West Bengal,HOOGHLY,2009,Summer,Rice,106439.0,313613.0
36298,West Bengal,HOOGHLY,2009,Winter,Rice,187162.0,528433.0
36299,West Bengal,HOOGHLY,2010,Autumn,Rice,4474.0,11555.0
36300,West Bengal,HOOGHLY,2010,Kharif,Jute,26856.0,573241.0
36301,West Bengal,HOOGHLY,2010,Summer,Maize,250.0,503.0
36302,West Bengal,HOOGHLY,2010,Summer,Rice,93120.0,299884.0
36303,West Bengal,HOOGHLY,2010,Winter,Rice,194776.0,592723.0
36304,West Bengal,HOOGHLY,2011,Autumn,Rice,7494.0,14387.0
36305,West Bengal,HOOGHLY,2011,Kharif,Jute,26897.0,444494.0
36306,West Bengal,HOOGHLY,2011,Summer,Maize,250.0,505.0
36307,West Bengal,HOOGHLY,2011,Summer,Rice,78128.0,248816.0
36308,West Bengal,HOOGHLY,2011,Winter,Rice,191578.0,543633.0
36309,West Bengal,HOOGHLY,2012,Autumn,Rice,6089.0,15144.0
36310,West Bengal,HOOGHLY,2012,Kharif,Jute,26665.0,526374.0
36311,West Bengal,HOOGHLY,2012,Summer,Maize,220.0,443.0
36312,West Bengal,HOOGHLY,2012,Summer,Rice,82707.0,255782.0
36313,West Bengal,HOOGHLY,2012,Winter,Rice,184654.0,522117.0
36314,West Bengal,HOOGHLY,2013,Autumn,Rice,5816.0,14343.0
36315,West Bengal,HOOGHLY,2013,Kharif,Jute,19953.0,421854.0
36316,West Bengal,HOOGHLY,2013,Summer,Maize,240.0,484.0
36317,West Bengal,HOOGHLY,2013,Summer,Rice,84241.0,248238.0
36318,West Bengal,HOOGHLY,2013,Winter,Rice,195988.0,545151.0
36319,West Bengal,HOOGHLY,2014,Autumn,Rice,6157.0,18096.0
36320,West Bengal,HOOGHLY,2014,Kharif,Jute,22933.0,522038.0
36321,West Bengal,HOOGHLY,2014,Summer,Maize,225.0,455.0
36322,West Bengal,HOOGHLY,2014,Summer,Rice,79654.0,261105.0
36323,West Bengal,HOOGHLY,2014,Winter,Rice,190221.0,580845.0
36324,West Bengal,HOWRAH,1997,Autumn,Rice,373.0,950.0
36325,West Bengal,HOWRAH,1997,Kharif,Jute,7413.0,116900.0
36326,West Bengal,HOWRAH,1997,Summer,Rice,49396.0,135110.0
36327,West Bengal,HOWRAH,1997,Whole Year,Coconut,2957.0,49523.0
36328,West Bengal,HOWRAH,1997,Winter,Rice,75073.0,106560.0
36329,West Bengal,HOWRAH,1998,Autumn,Rice,1203.0,2790.0
36330,West Bengal,HOWRAH,1998,Kharif,Jute,4961.0,87390.0
36331,West Bengal,HOWRAH,1998,Summer,Rice,49273.0,134846.0
36332,West Bengal,HOWRAH,1998,Whole Year,Coconut,2960.0,52096.0
36333,West Bengal,HOWRAH,1998,Winter,Rice,73666.0,97630.0
36334,West Bengal,HOWRAH,1999,Autumn,Rice,1394.0,2810.0
36335,West Bengal,HOWRAH,1999,Kharif,Jute,4168.0,71740.0
36336,West Bengal,HOWRAH,1999,Summer,Rice,58326.0,170270.0
36337,West Bengal,HOWRAH,1999,Whole Year,Coconut,2531.0,44773.4
36338,West Bengal,HOWRAH,1999,Winter,Rice,74379.0,122690.0
36339,West Bengal,HOWRAH,2000,Autumn,Rice,804.0,800.0
36340,West Bengal,HOWRAH,2000,Kharif,Jute,6771.0,101330.0
36341,West Bengal,HOWRAH,2000,Summer,Rice,48370.0,132799.0
36342,West Bengal,HOWRAH,2000,Whole Year,Coconut,2558.0,45276.6
36343,West Bengal,HOWRAH,2000,Winter,Rice,64094.0,90600.0
36344,West Bengal,HOWRAH,2001,Autumn,Rice,1255.0,3010.0
36345,West Bengal,HOWRAH,2001,Kharif,Jute,4680.0,80881.0
36346,West Bengal,HOWRAH,2001,Kharif,Maize,92.0,213.0
36347,West Bengal,HOWRAH,2001,Summer,Rice,47393.0,125242.0
36348,West Bengal,HOWRAH,2001,Whole Year,Coconut,2593.0,27615.5
36349,West Bengal,HOWRAH,2001,Winter,Rice,74006.0,159255.0
36350,West Bengal,HOWRAH,2002,Autumn,Rice,2629.0,5868.0
36351,West Bengal,HOWRAH,2002,Kharif,Jute,4046.0,69518.0
36352,West Bengal,HOWRAH,2002,Kharif,Maize,27.0,54.0
36353,West Bengal,HOWRAH,2002,Summer,Rice,53350.0,140654.0
36354,West Bengal,HOWRAH,2002,Whole Year,Coconut,2626.0,32236.8
36355,West Bengal,HOWRAH,2002,Winter,Rice,75258.0,134623.0
36356,West Bengal,HOWRAH,2003,Autumn,Rice,4586.0,11230.0
36357,West Bengal,HOWRAH,2003,Kharif,Jute,7068.0,131182.0
36358,West Bengal,HOWRAH,2003,Kharif,Maize,77.0,76.0
36359,West Bengal,HOWRAH,2003,Summer,Rice,55316.0,151835.0
36360,West Bengal,HOWRAH,2003,Whole Year,Coconut,2811.0,31486.0
36361,West Bengal,HOWRAH,2003,Winter,Rice,81513.0,169397.0
36362,West Bengal,HOWRAH,2004,Autumn,Rice,3652.0,8259.0
36363,West Bengal,HOWRAH,2004,Kharif,Jute,6220.0,108127.0
36364,West Bengal,HOWRAH,2004,Kharif,Maize,77.0,78.0
36365,West Bengal,HOWRAH,2004,Summer,Rice,49058.0,132079.0
36366,West Bengal,HOWRAH,2004,Whole Year,Coconut,2854.0,31816.4
36367,West Bengal,HOWRAH,2004,Winter,Rice,80267.0,165102.0
36368,West Bengal,HOWRAH,2005,Autumn,Rice,1374.0,3612.0
36369,West Bengal,HOWRAH,2005,Kharif,Jute,3321.0,61372.0
36370,West Bengal,HOWRAH,2005,Kharif,Maize,77.0,78.0
36371,West Bengal,HOWRAH,2005,Summer,Rice,50910.0,133577.0
36372,West Bengal,HOWRAH,2005,Whole Year,Coconut,2865.0,28552.0
36373,West Bengal,HOWRAH,2005,Winter,Rice,73268.0,148820.0
36374,West Bengal,HOWRAH,2006,Autumn,Rice,874.0,1316.0
36375,West Bengal,HOWRAH,2006,Kharif,Jute,3845.0,70248.0
36376,West Bengal,HOWRAH,2006,Kharif,Maize,93.0,107.0
36377,West Bengal,HOWRAH,2006,Summer,Rice,39320.0,110708.0
36378,West Bengal,HOWRAH,2006,Whole Year,Coconut,2877.0,28951300.0
36379,West Bengal,HOWRAH,2006,Winter,Rice,76644.0,131524.0
36380,West Bengal,HOWRAH,2007,Autumn,Rice,1124.0,1251.0
36381,West Bengal,HOWRAH,2007,Kharif,Jute,3583.0,63306.0
36382,West Bengal,HOWRAH,2007,Summer,Maize,89.0,116.0
36383,West Bengal,HOWRAH,2007,Summer,Rice,48926.0,166090.0
36384,West Bengal,HOWRAH,2007,Whole Year,Coconut,2895.0,30687000.0
36385,West Bengal,HOWRAH,2007,Winter,Rice,67809.0,91799.0
36386,West Bengal,HOWRAH,2008,Autumn,Rice,1349.0,3159.0
36387,West Bengal,HOWRAH,2008,Kharif,Jute,3502.0,52946.0
36388,West Bengal,HOWRAH,2008,Summer,Maize,85.0,98.0
36389,West Bengal,HOWRAH,2008,Summer,Rice,49793.0,79696.0
